target_id	length	eff_length	est_counts	tpm
TRINITY_DN6152_c0_g3_i12	4425	4259.14	0	0
TRINITY_DN6152_c0_g3_i13	4481	4315.14	0	0
TRINITY_DN6152_c0_g3_i14	4474	4308.14	0	0
TRINITY_DN6152_c0_g3_i15	4542	4376.14	0	0
TRINITY_DN6152_c0_g3_i16	4371	4205.14	0	0
TRINITY_DN6129_c0_g1_i1	1347	1181.14	0	0
TRINITY_DN6129_c0_g1_i2	1282	1116.14	0	0
TRINITY_DN6129_c0_g1_i3	1410	1244.14	0	0
TRINITY_DN6129_c1_g1_i1	2579	2413.14	0	0
TRINITY_DN6129_c1_g1_i2	2583	2417.14	0	0
TRINITY_DN6129_c1_g1_i3	2645	2479.14	0	0
TRINITY_DN6129_c1_g1_i4	2649	2483.14	0	0
TRINITY_DN6129_c1_g1_i5	2528	2362.14	0	0
TRINITY_DN6129_c1_g1_i6	2594	2428.14	0	0
TRINITY_DN6129_c1_g2_i1	243	92.9881	0	0
TRINITY_DN6117_c0_g1_i1	502	336.14	0	0
TRINITY_DN6117_c0_g1_i2	3519	3353.14	0	0
TRINITY_DN6117_c0_g1_i3	3591	3425.14	0	0
TRINITY_DN6117_c0_g1_i4	3578	3412.14	0	0
TRINITY_DN6117_c0_g1_i5	3636	3470.14	0	0
TRINITY_DN6117_c0_g1_i6	385	221.65	0	0
TRINITY_DN6117_c0_g1_i7	444	279.531	0	0
TRINITY_DN6117_c0_g1_i8	3577	3411.14	0	0
TRINITY_DN6117_c0_g1_i9	3694	3528.14	0	0
TRINITY_DN6117_c0_g1_i10	3584	3418.14	0	0
TRINITY_DN6117_c0_g1_i11	3526	3360.14	0	0
TRINITY_DN6117_c0_g1_i12	3643	3477.14	0	0
TRINITY_DN6117_c0_g1_i13	3635	3469.14	0	0
TRINITY_DN6117_c0_g1_i14	3533	3367.14	0	0
TRINITY_DN6117_c0_g1_i15	3642	3476.14	0	0
TRINITY_DN6117_c0_g1_i16	3468	3302.14	0	0
TRINITY_DN6117_c0_g1_i17	3701	3535.14	0	0
TRINITY_DN6117_c0_g1_i18	3577	3411.14	0	0
TRINITY_DN6117_c0_g1_i19	3636	3470.14	0	0
TRINITY_DN6167_c0_g1_i1	369	207.415	0	0
TRINITY_DN6167_c0_g2_i1	466	301.531	0	0
TRINITY_DN6167_c0_g3_i1	1446	1280.14	0	0
TRINITY_DN6167_c0_g3_i2	1515	1349.14	0	0
TRINITY_DN6167_c0_g3_i3	715	549.14	0	0
TRINITY_DN6167_c0_g3_i4	1453	1287.14	0	0
TRINITY_DN6167_c0_g3_i5	1343	1177.14	0	0
TRINITY_DN6167_c0_g3_i6	1405	1239.14	0	0
TRINITY_DN6167_c0_g4_i1	409	245.47	0	0
TRINITY_DN6153_c0_g1_i1	1292	1126.14	0	0
TRINITY_DN6153_c0_g1_i2	1353	1187.14	0	0
TRINITY_DN6153_c0_g1_i3	1346	1180.14	0	0
TRINITY_DN6153_c0_g2_i1	2552	2386.14	0	0
TRINITY_DN6153_c0_g2_i2	2496	2330.14	2	0.887914
TRINITY_DN6153_c0_g2_i3	2436	2270.14	0	0
TRINITY_DN6187_c0_g1_i1	256	100.405	0	0
TRINITY_DN6187_c0_g1_i2	1653	1487.14	0	0
TRINITY_DN6187_c0_g1_i3	1715	1549.14	0	0
TRINITY_DN6187_c0_g1_i4	1832	1666.14	0	0
TRINITY_DN6187_c0_g1_i5	1774	1608.14	0	0
TRINITY_DN6187_c0_g1_i6	1826	1660.14	0	0
TRINITY_DN6195_c0_g1_i1	1078	912.14	0	0
TRINITY_DN6195_c0_g2_i1	3575	3409.14	0	0
TRINITY_DN6195_c0_g2_i2	3628	3462.14	0	0
TRINITY_DN6195_c0_g2_i3	3571	3405.14	0	0
TRINITY_DN6195_c0_g2_i4	3471	3305.14	0	0
TRINITY_DN6195_c0_g2_i5	3569	3403.14	0	0
TRINITY_DN6195_c0_g2_i6	3487	3321.14	0	0
TRINITY_DN6195_c0_g2_i7	3583	3417.14	0	0
TRINITY_DN6195_c0_g2_i8	3675	3509.14	0	0
TRINITY_DN6195_c0_g2_i9	3630	3464.14	0	0
TRINITY_DN6195_c0_g2_i10	3434	3268.14	0	0
TRINITY_DN6195_c0_g2_i11	3524	3358.14	0	0
TRINITY_DN6195_c0_g2_i12	3516	3350.14	0	0
TRINITY_DN6195_c0_g2_i13	3530	3364.14	0	0
TRINITY_DN6195_c0_g2_i14	3616	3450.14	0	0
TRINITY_DN6166_c0_g1_i1	460	295.531	0	0
TRINITY_DN6166_c0_g2_i1	3534	3368.14	0	0
TRINITY_DN6166_c0_g2_i2	3434	3268.14	0	0
TRINITY_DN6186_c0_g1_i1	2398	2232.14	0	0
TRINITY_DN6186_c0_g1_i2	2129	1963.14	4	2.10781
TRINITY_DN6186_c0_g1_i3	613	447.14	0	0
TRINITY_DN6186_c0_g2_i1	874	708.14	0	0
TRINITY_DN6186_c0_g3_i1	818	652.14	1	1.58629
TRINITY_DN6101_c0_g1_i1	1717	1551.14	0	0
TRINITY_DN6101_c0_g1_i2	1614	1448.14	0	0
TRINITY_DN6101_c0_g1_i3	1667	1501.14	0	0
TRINITY_DN6101_c0_g1_i4	1544	1378.14	0	0
TRINITY_DN6101_c0_g1_i5	1597	1431.14	0	0
TRINITY_DN6156_c0_g1_i1	229	86.1034	0	0
TRINITY_DN6156_c0_g2_i1	221	80.7512	0	0
TRINITY_DN6156_c1_g1_i1	203	73.4088	0	0
TRINITY_DN6130_c0_g1_i1	849	683.14	0	0
TRINITY_DN6130_c0_g1_i2	1019	853.14	0	0
TRINITY_DN6130_c0_g1_i3	877	711.14	0	0
TRINITY_DN6130_c0_g1_i4	894	728.14	0	0
TRINITY_DN6130_c0_g1_i5	928	762.14	0	0
TRINITY_DN6130_c0_g1_i6	949	783.14	0	0
TRINITY_DN6130_c0_g1_i7	956	790.14	0	0
TRINITY_DN6130_c0_g1_i8	897	731.14	0	0
TRINITY_DN6130_c0_g1_i9	866	700.14	0	0
TRINITY_DN6130_c0_g1_i10	820	654.14	0	0
TRINITY_DN6130_c0_g1_i11	899	733.14	0	0
TRINITY_DN6111_c0_g1_i1	1971	1805.14	0	0
TRINITY_DN6111_c0_g1_i2	1954	1788.14	0	0
TRINITY_DN6111_c0_g2_i1	349	187.415	0	0
TRINITY_DN6119_c0_g1_i1	312	150.415	0	0
TRINITY_DN6119_c0_g2_i1	336	174.415	0	0
TRINITY_DN6119_c0_g2_i2	437	272.531	0	0
TRINITY_DN6119_c0_g2_i3	231	86.1986	0	0
TRINITY_DN6119_c0_g2_i4	280	123.438	0	0
TRINITY_DN6119_c0_g2_i5	340	178.415	0	0
TRINITY_DN6119_c0_g2_i6	355	193.415	0	0
TRINITY_DN6119_c0_g2_i7	384	220.65	0	0
TRINITY_DN6119_c0_g2_i8	394	230.65	0	0
TRINITY_DN6119_c0_g2_i9	360	198.415	0	0
TRINITY_DN6119_c0_g2_i10	413	248.531	0	0
TRINITY_DN6119_c0_g2_i11	341	179.415	0	0
TRINITY_DN6119_c0_g2_i12	390	226.65	0	0
TRINITY_DN6119_c0_g2_i13	289	132.438	0	0
TRINITY_DN6119_c0_g3_i1	264	108.28	0	0
TRINITY_DN6137_c0_g1_i1	1452	1286.14	0	0
TRINITY_DN6137_c0_g1_i2	1379	1213.14	0	0
TRINITY_DN6137_c0_g1_i3	1504	1338.14	0	0
TRINITY_DN6137_c0_g1_i4	1520	1354.14	0	0
TRINITY_DN6137_c0_g1_i5	1309	1143.14	0	0
TRINITY_DN6137_c0_g1_i6	1381	1215.14	0	0
TRINITY_DN6137_c0_g1_i7	1449	1283.14	0	0
TRINITY_DN6137_c0_g2_i1	2539	2373.14	0	0
TRINITY_DN6137_c0_g2_i2	2491	2325.14	0	0
TRINITY_DN6137_c0_g2_i3	2439	2273.14	0	0
TRINITY_DN6137_c0_g2_i4	2487	2321.14	0	0
TRINITY_DN6157_c0_g1_i1	454	289.531	0	0
TRINITY_DN6157_c0_g2_i1	1109	943.14	0	0
TRINITY_DN6157_c0_g2_i2	1206	1040.14	0	0
TRINITY_DN6157_c0_g2_i3	1060	894.14	0	0
TRINITY_DN6157_c0_g2_i4	1007	841.14	0	0
TRINITY_DN6157_c0_g2_i5	1059	893.14	0	0
TRINITY_DN6157_c0_g2_i6	1107	941.14	0	0
TRINITY_DN6157_c0_g2_i7	1010	844.14	0	0
TRINITY_DN6157_c0_g2_i8	957	791.14	0	0
TRINITY_DN6157_c0_g2_i9	1156	990.14	0	0
TRINITY_DN6157_c0_g2_i10	1087	921.14	0	0
TRINITY_DN6157_c0_g2_i11	1157	991.14	0	0
TRINITY_DN6157_c0_g2_i12	1037	871.14	0	0
TRINITY_DN6157_c0_g3_i1	460	295.531	0	0
TRINITY_DN6154_c0_g1_i1	5007	4841.14	0	0
TRINITY_DN6154_c0_g1_i2	4776	4610.14	0	0
TRINITY_DN6154_c0_g1_i3	4842	4676.14	0	0
TRINITY_DN6108_c0_g1_i1	1236	1070.14	0	0
TRINITY_DN6108_c0_g1_i2	1114	948.14	0	0
TRINITY_DN6108_c0_g1_i3	1178	1012.14	0	0
TRINITY_DN6108_c1_g1_i1	1678	1512.14	0	0
TRINITY_DN6108_c1_g1_i2	1735	1569.14	0	0
TRINITY_DN6108_c1_g1_i3	1623	1457.14	0	0
TRINITY_DN6172_c0_g1_i1	368	206.415	0	0
TRINITY_DN6172_c0_g2_i1	609	443.14	0	0
TRINITY_DN6172_c0_g2_i2	662	496.14	0	0
TRINITY_DN6172_c0_g2_i3	724	558.14	0	0
TRINITY_DN6172_c0_g3_i1	261	105.28	0	0
TRINITY_DN6145_c0_g1_i1	745	579.14	0	0
TRINITY_DN6145_c0_g1_i2	803	637.14	0	0
TRINITY_DN6145_c0_g1_i3	700	534.14	0	0
TRINITY_DN6145_c0_g1_i4	308	146.415	0	0
TRINITY_DN6145_c0_g2_i1	250	96.9175	0	0
TRINITY_DN6149_c0_g1_i1	1547	1381.14	0	0
TRINITY_DN6149_c0_g1_i2	1489	1323.14	0	0
TRINITY_DN6149_c0_g1_i3	846	680.14	0	0
TRINITY_DN6149_c0_g1_i4	1634	1468.14	0	0
TRINITY_DN6149_c0_g1_i5	1576	1410.14	0	0
TRINITY_DN6189_c0_g1_i1	6834	6668.14	0	0
TRINITY_DN6189_c0_g1_i2	6717	6551.14	0	0
TRINITY_DN6189_c0_g1_i3	6669	6503.14	0	0
TRINITY_DN6189_c0_g1_i4	6721	6555.14	0	0
TRINITY_DN6189_c0_g1_i5	236	89.4032	0	0
TRINITY_DN6189_c0_g1_i6	6652	6486.14	0	0
TRINITY_DN6180_c0_g1_i1	2734	2568.14	0	0
TRINITY_DN6180_c0_g1_i2	2792	2626.14	0	0
TRINITY_DN6180_c0_g2_i1	321	159.415	0	0
TRINITY_DN6180_c0_g3_i1	226	83.8891	0	0
TRINITY_DN6180_c0_g4_i1	920	754.14	0	0
TRINITY_DN6192_c0_g1_i1	765	599.14	0	0
TRINITY_DN6192_c0_g1_i2	672	506.14	0	0
TRINITY_DN6192_c0_g1_i3	2306	2140.14	0	0
TRINITY_DN6192_c0_g1_i4	2202	2036.14	0	0
TRINITY_DN6192_c0_g1_i5	2259	2093.14	0	0
TRINITY_DN6192_c0_g1_i6	2248	2082.14	0	0
TRINITY_DN6192_c0_g1_i7	2352	2186.14	0	0
TRINITY_DN6173_c0_g1_i1	547	381.14	0	0
TRINITY_DN6173_c0_g2_i1	862	696.14	0	0
TRINITY_DN6173_c0_g3_i1	428	263.531	0	0
TRINITY_DN6173_c0_g3_i2	480	315.531	0	0
TRINITY_DN6181_c0_g1_i1	2445	2279.14	0	0
TRINITY_DN6181_c0_g1_i2	2498	2332.14	0	0
TRINITY_DN6181_c0_g1_i3	2382	2216.14	0	0
TRINITY_DN6181_c0_g1_i4	2561	2395.14	0	0
TRINITY_DN6181_c0_g1_i5	1671	1505.14	0	0
TRINITY_DN6181_c0_g1_i6	2391	2225.14	0	0
TRINITY_DN6181_c0_g1_i7	2550	2384.14	0	0
TRINITY_DN6181_c0_g1_i8	2558	2392.14	0	0
TRINITY_DN6181_c0_g1_i9	2514	2348.14	0	0
TRINITY_DN6181_c0_g1_i10	2610	2444.14	0	0
TRINITY_DN6181_c0_g1_i11	2613	2447.14	0	0
TRINITY_DN6181_c0_g1_i12	2451	2285.14	0	0
TRINITY_DN6181_c0_g1_i13	2385	2219.14	0	0
TRINITY_DN6181_c0_g1_i14	2621	2455.14	0	0
TRINITY_DN6181_c0_g1_i15	2454	2288.14	0	0
TRINITY_DN6181_c0_g1_i16	2673	2507.14	0	0
TRINITY_DN6133_c0_g1_i1	469	304.531	0	0
TRINITY_DN6133_c0_g2_i1	2569	2403.14	0	0
TRINITY_DN6133_c0_g2_i2	2451	2285.14	0	0
TRINITY_DN6133_c0_g2_i3	2509	2343.14	0	0
TRINITY_DN6133_c0_g2_i4	2384	2218.14	0	0
TRINITY_DN6171_c0_g1_i1	2269	2103.14	0	0
TRINITY_DN6171_c0_g1_i2	2332	2166.14	0	0
TRINITY_DN6171_c0_g1_i3	2322	2156.14	0	0
TRINITY_DN6171_c0_g1_i4	2257	2091.14	0	0
TRINITY_DN6171_c0_g1_i5	2385	2219.14	0	0
TRINITY_DN6171_c0_g1_i6	2448	2282.14	0	0
TRINITY_DN6171_c0_g1_i7	2320	2154.14	0	0
TRINITY_DN6171_c0_g1_i8	2269	2103.14	0	0
TRINITY_DN6171_c0_g1_i9	2217	2051.14	0	0
TRINITY_DN6171_c0_g1_i10	2205	2039.14	0	0
TRINITY_DN6171_c0_g1_i11	2268	2102.14	0	0
TRINITY_DN6171_c0_g1_i12	2396	2230.14	0	0
TRINITY_DN6171_c0_g1_i13	2333	2167.14	0	0
TRINITY_DN6171_c0_g1_i14	2269	2103.14	0	0
TRINITY_DN6118_c0_g1_i1	740	574.14	0	0
TRINITY_DN6118_c0_g2_i1	684	518.14	0	0
TRINITY_DN6118_c1_g1_i1	333	171.415	0	0
TRINITY_DN6118_c1_g2_i1	329	167.415	0	0
TRINITY_DN6124_c0_g1_i1	663	497.14	0	0
TRINITY_DN6124_c0_g1_i2	659	493.14	0	0
TRINITY_DN6124_c0_g1_i3	601	435.14	0	0
TRINITY_DN6124_c1_g1_i1	515	349.14	0	0
TRINITY_DN6159_c0_g1_i1	1341	1175.14	0	0
TRINITY_DN6159_c0_g1_i2	1297	1131.14	0	0
TRINITY_DN6159_c0_g1_i3	1350	1184.14	0	0
TRINITY_DN6159_c0_g1_i4	1337	1171.14	0	0
TRINITY_DN6159_c0_g1_i5	1348	1182.14	0	0
TRINITY_DN6159_c0_g1_i6	1401	1235.14	0	0
TRINITY_DN6159_c0_g1_i7	1288	1122.14	0	0
TRINITY_DN6159_c0_g1_i8	1237	1071.14	0	0
TRINITY_DN6134_c0_g1_i1	370	208.415	0	0
TRINITY_DN6134_c0_g2_i1	222	81.7512	0	0
TRINITY_DN6134_c0_g3_i1	326	164.415	0	0
TRINITY_DN6134_c0_g3_i2	441	276.531	0	0
TRINITY_DN6134_c0_g4_i1	235	88.4032	0	0
TRINITY_DN6134_c0_g5_i1	244	93.909	0	0
TRINITY_DN6134_c0_g6_i1	336	174.415	0	0
TRINITY_DN6143_c0_g1_i1	693	527.14	0	0
TRINITY_DN6143_c0_g1_i2	689	523.14	0	0
TRINITY_DN6143_c0_g1_i3	640	474.14	0	0
TRINITY_DN6143_c0_g1_i4	752	586.14	0	0
TRINITY_DN6143_c0_g2_i1	630	464.14	0	0
TRINITY_DN6143_c0_g3_i1	2967	2801.14	0	0
TRINITY_DN6143_c0_g3_i2	3017	2851.14	0	0
TRINITY_DN6122_c0_g1_i1	1902	1736.14	0	0
TRINITY_DN6122_c0_g1_i2	1922	1756.14	0	0
TRINITY_DN6122_c0_g1_i3	641	475.14	0	0
TRINITY_DN6122_c0_g1_i4	1982	1816.14	0	0
TRINITY_DN6122_c0_g1_i5	1842	1676.14	0	0
TRINITY_DN6122_c0_g2_i1	2398	2232.14	1	0.463448
TRINITY_DN6198_c0_g1_i1	2888	2722.14	0	0
TRINITY_DN6198_c0_g2_i1	2890	2724.14	0	0
TRINITY_DN6198_c0_g3_i1	1724	1558.14	0	0
TRINITY_DN6198_c0_g3_i2	1721	1555.14	0	0
TRINITY_DN6198_c0_g3_i3	1619	1453.14	0	0
TRINITY_DN6198_c0_g3_i4	1667	1501.14	0	0
TRINITY_DN6198_c0_g3_i5	1669	1503.14	0	0
TRINITY_DN6198_c0_g3_i6	1676	1510.14	0	0
TRINITY_DN6198_c0_g3_i7	1774	1608.14	0	0
TRINITY_DN6198_c0_g3_i8	1673	1507.14	0	0
TRINITY_DN6198_c0_g3_i9	1778	1612.14	0	0
TRINITY_DN6191_c0_g1_i1	3880	3714.14	0	0
TRINITY_DN6191_c0_g1_i2	2998	2832.14	0	0
TRINITY_DN6191_c0_g1_i3	1040	874.14	0	0
TRINITY_DN6191_c0_g1_i4	3932	3766.14	0	0
TRINITY_DN6191_c0_g1_i5	3984	3818.14	0	0
TRINITY_DN6164_c0_g1_i1	1098	932.14	0	0
TRINITY_DN6164_c0_g2_i1	718	552.14	0	0
TRINITY_DN6164_c0_g3_i1	683	517.14	0	0
TRINITY_DN6164_c0_g4_i1	1098	932.14	0	0
TRINITY_DN6164_c1_g1_i1	2281	2115.14	0	0
TRINITY_DN6164_c1_g1_i2	2308	2142.14	0	0
TRINITY_DN6164_c1_g1_i3	2358	2192.14	0	0
TRINITY_DN6164_c1_g1_i4	2408	2242.14	0	0
TRINITY_DN6164_c1_g1_i5	2358	2192.14	0	0
TRINITY_DN6164_c1_g1_i6	2231	2065.14	0	0
TRINITY_DN6164_c1_g2_i1	1112	946.14	1	1.09337
TRINITY_DN6196_c0_g1_i1	277	120.438	0	0
TRINITY_DN6196_c0_g2_i1	1875	1709.14	0	0
TRINITY_DN6196_c0_g3_i1	3965	3799.14	0	0
TRINITY_DN6196_c0_g3_i2	3977	3811.14	0	0
TRINITY_DN6196_c0_g3_i3	4017	3851.14	0	0
TRINITY_DN6196_c0_g3_i4	2653	2487.14	0	0
TRINITY_DN6196_c0_g3_i5	3925	3759.14	0	0
TRINITY_DN6151_c0_g1_i1	2404	2238.14	0	0
TRINITY_DN6151_c0_g1_i2	2348	2182.14	0	0
TRINITY_DN6151_c0_g1_i3	233	86.5946	0	0
TRINITY_DN6197_c0_g1_i1	551	385.14	0	0
TRINITY_DN6197_c0_g2_i1	3129	2963.14	0	0
TRINITY_DN6197_c0_g2_i2	3241	3075.14	0	0
TRINITY_DN6105_c0_g1_i1	4578	4412.14	0	0
TRINITY_DN6105_c0_g1_i2	4442	4276.14	0	0
TRINITY_DN6105_c0_g1_i3	4509	4343.14	0	0
TRINITY_DN6105_c0_g1_i4	4488	4322.14	0	0
TRINITY_DN6105_c0_g1_i5	4557	4391.14	0	0
TRINITY_DN6105_c0_g1_i6	4439	4273.14	0	0
TRINITY_DN6105_c0_g1_i7	4603	4437.14	0	0
TRINITY_DN6105_c0_g1_i8	4394	4228.14	0	0
TRINITY_DN6105_c0_g1_i9	4672	4506.14	0	0
TRINITY_DN6105_c0_g1_i10	1075	909.14	0	0
TRINITY_DN6105_c0_g1_i11	4324	4158.14	0	0
TRINITY_DN6105_c0_g2_i1	2250	2084.14	0	0
TRINITY_DN6105_c0_g3_i1	1948	1782.14	0	0
TRINITY_DN6175_c0_g1_i1	1117	951.14	0	0
TRINITY_DN6175_c0_g1_i2	2155	1989.14	0	0
TRINITY_DN6175_c0_g1_i3	2154	1988.14	0	0
TRINITY_DN6175_c0_g1_i4	2211	2045.14	0	0
TRINITY_DN6175_c0_g1_i5	2158	1992.14	0	0
TRINITY_DN6175_c0_g1_i6	2154	1988.14	0	0
TRINITY_DN6175_c0_g1_i7	2102	1936.14	0	0
TRINITY_DN6175_c0_g1_i8	2210	2044.14	0	0
TRINITY_DN6175_c0_g1_i9	2262	2096.14	0	0
TRINITY_DN6175_c0_g1_i10	2210	2044.14	0	0
TRINITY_DN6175_c0_g1_i11	2266	2100.14	0	0
TRINITY_DN6194_c0_g1_i1	2648	2482.14	0	0
TRINITY_DN6194_c0_g1_i2	2776	2610.14	0	0
TRINITY_DN6194_c0_g1_i3	2723	2557.14	0	0
TRINITY_DN6194_c0_g1_i4	2709	2543.14	0	0
TRINITY_DN6194_c0_g1_i5	2836	2670.14	0	0
TRINITY_DN6194_c0_g1_i6	2598	2432.14	0	0
TRINITY_DN6194_c0_g1_i7	2662	2496.14	0	0
TRINITY_DN6194_c0_g1_i8	2869	2703.14	0	0
TRINITY_DN6194_c0_g1_i9	2883	2717.14	0	0
TRINITY_DN6194_c0_g1_i10	2822	2656.14	0	0
TRINITY_DN6194_c0_g1_i11	2584	2418.14	1	0.427801
TRINITY_DN6194_c0_g1_i12	2715	2549.14	0	0
TRINITY_DN6131_c0_g1_i1	1776	1610.14	0	0
TRINITY_DN6131_c0_g1_i2	1729	1563.14	0	0
TRINITY_DN6131_c0_g1_i3	1726	1560.14	0	0
TRINITY_DN6131_c0_g1_i4	1679	1513.14	0	0
TRINITY_DN6131_c0_g2_i1	4194	4028.14	0	0
TRINITY_DN6131_c1_g1_i1	224	82.7777	0	0
TRINITY_DN6169_c0_g1_i1	449	284.531	0	0
TRINITY_DN6169_c0_g2_i1	893	727.14	0	0
TRINITY_DN6169_c0_g3_i1	220	79.7512	0	0
TRINITY_DN6169_c0_g4_i1	409	245.47	0	0
TRINITY_DN6169_c0_g5_i1	3589	3423.14	0	0
TRINITY_DN6169_c0_g5_i2	3598	3432.14	0	0
TRINITY_DN6169_c0_g5_i3	3741	3575.14	0	0
TRINITY_DN6169_c0_g6_i1	293	136.438	0	0
TRINITY_DN6169_c0_g7_i1	875	709.14	0	0
TRINITY_DN6144_c0_g1_i1	3429	3263.14	0	0
TRINITY_DN6144_c0_g1_i2	3516	3350.14	0	0
TRINITY_DN6144_c0_g1_i3	3537	3371.14	0	0
TRINITY_DN6144_c0_g1_i4	2290	2124.14	1	0.487012
TRINITY_DN6144_c0_g1_i5	3498	3332.14	0	0
TRINITY_DN6144_c0_g1_i6	3788	3622.14	0	0
TRINITY_DN6144_c0_g1_i7	3585	3419.14	0	0
TRINITY_DN6144_c0_g1_i8	3624	3458.14	0	0
TRINITY_DN6144_c0_g1_i9	2377	2211.14	0	0
TRINITY_DN6144_c0_g1_i10	3701	3535.14	0	0
TRINITY_DN6120_c0_g1_i1	1646	1480.14	0	0
TRINITY_DN6158_c0_g1_i1	1770	1604.14	0	0
TRINITY_DN6158_c0_g1_i2	1720	1554.14	0	0
TRINITY_DN6158_c0_g1_i3	1647	1481.14	0	0
TRINITY_DN6158_c0_g1_i4	1698	1532.14	0	0
TRINITY_DN6158_c0_g1_i5	1707	1541.14	0	0
TRINITY_DN6158_c0_g1_i6	1669	1503.14	0	0
TRINITY_DN6158_c0_g1_i7	1719	1553.14	0	0
TRINITY_DN6158_c0_g2_i1	2497	2331.14	0	0
TRINITY_DN6158_c0_g2_i2	2475	2309.14	0	0
TRINITY_DN6135_c0_g1_i1	2654	2488.14	0	0
TRINITY_DN6135_c0_g1_i2	2211	2045.14	0	0
TRINITY_DN6135_c0_g1_i3	2579	2413.14	0	0
TRINITY_DN6135_c0_g2_i1	1704	1538.14	0	0
TRINITY_DN6135_c0_g2_i2	1686	1520.14	0	0
TRINITY_DN6135_c0_g2_i3	1765	1599.14	0	0
TRINITY_DN6135_c0_g2_i4	1737	1571.14	0	0
TRINITY_DN6135_c0_g3_i1	937	771.14	0	0
TRINITY_DN6147_c0_g1_i1	1148	982.14	0	0
TRINITY_DN6147_c0_g1_i2	1143	977.14	0	0
TRINITY_DN6147_c0_g1_i3	1254	1088.14	0	0
TRINITY_DN6147_c0_g1_i4	613	447.14	0	0
TRINITY_DN6147_c0_g1_i5	1203	1037.14	0	0
TRINITY_DN6147_c0_g1_i6	1198	1032.14	0	0
TRINITY_DN6147_c0_g1_i7	668	502.14	1	2.06015
TRINITY_DN6147_c0_g1_i8	1081	915.14	0	0
TRINITY_DN6147_c0_g1_i9	727	561.14	0	0
TRINITY_DN6147_c0_g1_i10	1137	971.14	0	0
TRINITY_DN6147_c0_g1_i11	1086	920.14	0	0
TRINITY_DN6147_c0_g1_i12	1199	1033.14	0	0
TRINITY_DN6140_c0_g1_i1	732	566.14	0	0
TRINITY_DN6140_c0_g2_i1	2558	2392.14	0	0
TRINITY_DN6140_c0_g2_i2	2496	2330.14	0	0
TRINITY_DN6140_c0_g2_i3	2542	2376.14	0	0
TRINITY_DN6140_c0_g2_i4	2415	2249.14	0	0
TRINITY_DN6140_c0_g2_i5	2685	2519.14	0	0
TRINITY_DN6140_c0_g2_i6	2561	2395.14	0	0
TRINITY_DN6140_c0_g2_i7	2607	2441.14	0	0
TRINITY_DN6140_c0_g2_i8	2480	2314.14	0	0
TRINITY_DN6140_c0_g2_i9	2639	2473.14	0	0
TRINITY_DN3339_c0_g1_i1	1164	998.14	0	0
TRINITY_DN3339_c0_g1_i2	1237	1071.14	0	0
TRINITY_DN3339_c0_g1_i3	1642	1476.14	0	0
TRINITY_DN3339_c0_g1_i4	1437	1271.14	0	0
TRINITY_DN3339_c0_g1_i5	964	798.14	0	0
TRINITY_DN3339_c0_g1_i6	1442	1276.14	0	0
TRINITY_DN3372_c0_g1_i1	1154	988.14	0	0
TRINITY_DN3372_c0_g2_i1	1101	935.14	0	0
TRINITY_DN3365_c0_g1_i1	274	117.438	0	0
TRINITY_DN3365_c0_g2_i1	241	90.9881	0	0
TRINITY_DN3365_c0_g3_i1	265	109.28	0	0
TRINITY_DN3365_c0_g4_i1	236	89.4032	0	0
TRINITY_DN3365_c0_g5_i1	274	117.438	0	0
TRINITY_DN3365_c0_g6_i1	274	117.438	0	0
TRINITY_DN3365_c0_g7_i1	294	137.438	0	0
TRINITY_DN3378_c0_g1_i1	276	119.438	0	0
TRINITY_DN3378_c0_g2_i1	260	104.28	0	0
TRINITY_DN3378_c0_g3_i1	292	135.438	0	0
TRINITY_DN3334_c0_g1_i1	292	135.438	0	0
TRINITY_DN3334_c1_g1_i1	201	72.4504	0	0
TRINITY_DN3322_c0_g1_i1	259	103.405	0	0
TRINITY_DN3322_c0_g2_i1	251	97.8377	0	0
TRINITY_DN3322_c0_g3_i1	251	97.8377	0	0
TRINITY_DN3382_c0_g1_i1	790	624.14	0	0
TRINITY_DN3382_c0_g1_i2	738	572.14	0	0
TRINITY_DN3382_c0_g2_i1	571	405.14	0	0
TRINITY_DN3360_c0_g1_i1	367	205.415	0	0
TRINITY_DN3360_c0_g1_i2	413	248.531	0	0
TRINITY_DN3360_c0_g1_i3	315	153.415	0	0
TRINITY_DN3302_c0_g1_i1	245	94.909	0	0
TRINITY_DN3302_c0_g2_i1	266	110.28	0	0
TRINITY_DN3302_c0_g3_i1	224	82.7777	0	0
TRINITY_DN3395_c0_g1_i1	276	119.438	0	0
TRINITY_DN3395_c0_g2_i1	237	90.3637	0	0
TRINITY_DN3395_c0_g3_i1	237	90.3637	0	0
TRINITY_DN3395_c0_g4_i1	234	87.4032	0	0
TRINITY_DN3364_c0_g1_i1	236	89.4032	0	0
TRINITY_DN3364_c0_g2_i1	253	98.3535	0	0
TRINITY_DN3364_c1_g1_i1	217	77.0115	0	0
TRINITY_DN3305_c0_g1_i1	1058	892.14	0	0
TRINITY_DN3305_c0_g1_i2	1234	1068.14	0	0
TRINITY_DN3305_c0_g1_i3	1180	1014.14	0	0
TRINITY_DN3346_c0_g1_i1	224	82.7777	0	0
TRINITY_DN3346_c0_g2_i1	405	241.562	0	0
TRINITY_DN3346_c0_g3_i1	253	98.3535	0	0
TRINITY_DN3346_c0_g4_i1	404	240.562	0	0
TRINITY_DN3346_c0_g5_i1	249	96.5145	0	0
